,location,longitude,latitude,property_type,price,host_response_time,host_response_rate,cancellation_policy,review_scores_rating
20645,Sunset Park,-73.99371101,40.66419629,Apartment,105,2,1.0,3,80.0
20646,Sunset Park,-74.00183728,40.65422564,Apartment,60,3,1.0,4,95.0
20647,Sunset Park,-74.00151287,40.64349708,Apartment,45,4,0.8,5,90.0
20648,Sunset Park,-74.00823212,40.64637677,Apartment,35,4,1.0,5,97.0
20649,Sunset Park,-73.99593389,40.66034827,Apartment,50,1,0.0,3,78.0
20650,Sunset Park,-74.01268646,40.64592286,House,50,4,1.0,4,91.0
20651,Sunset Park,-73.99510099,40.66566562,Apartment,104,2,1.0,4,97.0
20652,Sunset Park,-74.00255052,40.65347663,Loft,800,4,1.0,3,100.0
20653,Sunset Park,-74.00590114,40.64751516,Apartment,65,4,1.0,4,97.0
20654,Sunset Park,-74.01211255,40.6547469,Loft,79,2,0.75,3,92.0
20655,Sunset Park,-74.00266154,40.65613589,Apartment,50,4,1.0,3,94.0
20656,Sunset Park,-73.99376653,40.65958108,Apartment,75,3,1.0,4,100.0
20657,Sunset Park,-73.99345981,40.6648889,Apartment,50,2,0.5,5,100.0
20658,Sunset Park,-73.99118528,40.6608812,Apartment,55,3,0.63,3,90.0
20659,Sunset Park,-74.00196687,40.65563451,House,71,3,1.0,3,100.0
20660,Sunset Park,-73.99177,40.66195972,Apartment,75,3,1.0,4,97.0
20661,Sunset Park,-73.99247548,40.65968897,House,225,3,1.0,4,100.0
20662,Sunset Park,-74.01035292,40.64468627,Apartment,145,2,1.0,3,99.0
20663,Sunset Park,-73.99328403,40.66084213,House,100,2,1.0,3,94.0
20664,Sunset Park,-73.99383554,40.6627338,Apartment,58,4,1.0,5,100.0
20665,Sunset Park,-73.99410433,40.6624802,Apartment,195,4,1.0,3,100.0
20666,Sunset Park,-74.00608684,40.64916752,Townhouse,145,3,1.0,3,100.0
20667,Sunset Park,-73.99984063,40.65676473,Apartment,90,4,1.0,5,97.0
20668,Sunset Park,-74.01512171,40.64074315,House,54,3,1.0,3,95.0
20669,Sunset Park,-73.99804906,40.66224466,House,237,4,1.0,3,100.0
20670,Sunset Park,-73.99122974,40.66014784,Apartment,110,3,1.0,5,100.0
20671,Sunset Park,-73.99306132,40.66090366,House,120,3,1.0,3,99.0
20672,Sunset Park,-74.0079072,40.64736353,Apartment,50,3,1.0,4,100.0
20673,Sunset Park,-74.015146,40.64173333,House,34,4,1.0,3,86.0
20674,Sunset Park,-74.01575955,40.64192926,Apartment,60,4,0.7,5,100.0
20675,Sunset Park,-74.01785759,40.64293352,Townhouse,67,4,1.0,5,98.0
20676,Sunset Park,-73.99390347,40.65999351,House,65,3,1.0,4,90.0
20677,Sunset Park,-73.99137857,40.66194239,Apartment,139,4,1.0,4,93.0
20678,Sunset Park,-73.98956246,40.66226201,Apartment,125,3,1.0,4,100.0
20679,Sunset Park,-73.99583594,40.66288643,Apartment,90,4,1.0,3,97.0
20680,Sunset Park,-74.01417807,40.64908189,Apartment,75,3,1.0,3,93.0
20681,Sunset Park,-74.01003037,40.64584445,Apartment,149,4,1.0,4,100.0
20682,Sunset Park,-74.00896882,40.64901645,Apartment,61,4,1.0,3,98.0
20683,Sunset Park,-74.02066439,40.64372151,Apartment,70,4,1.0,4,97.0
20684,Sunset Park,-74.00077674,40.65510696,Townhouse,53,2,1.0,3,94.0
20685,Sunset Park,-74.00202786,40.65484018,Townhouse,28,2,1.0,4,98.0
20686,Sunset Park,-74.00216749,40.65584514,Townhouse,41,2,1.0,3,95.0
20687,Sunset Park,-74.01391905,40.64486366,Apartment,59,4,1.0,4,99.0
20688,Sunset Park,-74.01175453,40.6449123,Apartment,49,4,1.0,4,100.0
20689,Sunset Park,-74.00621281,40.65146942,Apartment,59,2,0.5,4,80.0
20690,Sunset Park,-73.99811478,40.66234316,Townhouse,300,4,1.0,3,98.0
20691,Sunset Park,-73.99669368,40.66308077,Townhouse,250,4,1.0,3,98.0
20692,Sunset Park,-73.99237747,40.65969353,Apartment,60,2,1.0,5,100.0
20693,Sunset Park,-73.99524036,40.66525335,Townhouse,150,4,1.0,3,96.0
20694,Sunset Park,-74.00876049,40.64749914,Apartment,160,2,1.0,4,93.0
20695,Sunset Park,-74.00782117,40.64539615,Apartment,145,3,1.0,4,99.0
20696,Sunset Park,-74.01786272,40.6432875,House,65,3,1.0,4,98.0
20697,Sunset Park,-74.01010703,40.65108117,Apartment,35,4,0.8,3,100.0
20698,Sunset Park,-73.98892509,40.66043707,Apartment,180,4,1.0,3,82.0
20699,Sunset Park,-74.01515865,40.64092959,House,35,4,1.0,3,89.0
20700,Sunset Park,-74.01306574,40.64582569,Apartment,85,2,0.8,3,87.0
20701,Sunset Park,-74.00366307,40.65261075,House,75,3,0.9,4,92.0
20702,Sunset Park,-74.00377797,40.64499565,House,90,4,1.0,5,100.0
20703,Sunset Park,-74.01530717,40.64067843,House,30,4,1.0,3,81.0
20704,Sunset Park,-74.00357406,40.65035957,House,50,3,1.0,3,89.0
20705,Sunset Park,-74.00614892,40.65013598,House,37,4,1.0,4,95.0
20706,Sunset Park,-73.99879323,40.6633778,House,300,4,1.0,4,99.0
20707,Sunset Park,-74.00748807,40.64941639,Apartment,61,4,1.0,3,99.0
20708,Sunset Park,-74.00675558,40.65499928,House,55,3,0.9,4,91.0
20709,Sunset Park,-73.98847237,40.65962691,Apartment,125,1,0.0,3,87.0
20710,Sunset Park,-73.99238663,40.66344269,Apartment,65,2,0.8,3,95.0
20711,Sunset Park,-73.993612,40.66059498,Apartment,150,2,1.0,3,83.0
20712,Sunset Park,-74.00749702,40.64709992,Apartment,129,4,1.0,4,100.0
20713,Sunset Park,-73.99072991,40.66002066,Apartment,80,4,1.0,3,96.0
20714,Sunset Park,-74.00759597,40.63991891,House,33,4,1.0,5,80.0
20715,Sunset Park,-74.00556752,40.64585999,House,45,4,0.91,5,100.0
20716,Sunset Park,-74.00158987,40.6542047,House,75,4,1.0,4,100.0
20717,Sunset Park,-74.01175163,40.64217781,Apartment,95,3,0.92,3,93.0
20718,Sunset Park,-74.00298001,40.65738886,Apartment,150,4,1.0,3,95.0
20719,Sunset Park,-73.99773071,40.66362398,Townhouse,400,4,1.0,3,93.0
20720,Sunset Park,-74.01619855,40.63970152,Apartment,55,1,0.4,4,93.0
20721,Sunset Park,-74.0002793,40.64961687,Apartment,100,4,1.0,3,90.0
20722,Sunset Park,-74.000183,40.65890048,Apartment,53,4,1.0,3,100.0
20723,Sunset Park,-74.01030801,40.64440674,Apartment,75,2,1.0,4,95.0
20724,Sunset Park,-74.00460838,40.65053407,Apartment,120,2,0.7,3,87.0
20725,Sunset Park,-73.9985995,40.64849051,Apartment,33,2,0.9,5,96.0
20726,Sunset Park,-73.99409724,40.66480109,Apartment,125,2,1.0,5,96.0
20727,Sunset Park,-74.00627025,40.64743323,Apartment,63,4,1.0,4,100.0
20728,Sunset Park,-73.99609249,40.66482071,Apartment,199,2,0.71,3,91.0
20729,Sunset Park,-74.00358318,40.6565721,Apartment,70,4,1.0,3,91.0
20730,Sunset Park,-73.99519935,40.66184931,Apartment,37,4,1.0,3,97.0
20731,Sunset Park,-74.01645038,40.64411105,House,37,4,1.0,4,82.0
20732,Sunset Park,-74.00365624,40.64299961,Townhouse,42,4,1.0,5,96.0
20733,Sunset Park,-74.0181105,40.64253871,Apartment,95,2,0.9,3,86.0
20734,Sunset Park,-73.98843681,40.66134331,Townhouse,102,4,1.0,3,91.0
20735,Sunset Park,-73.99004695,40.66289983,Apartment,44,2,0.88,3,100.0
20736,Sunset Park,-73.9991922,40.65765836,Apartment,95,3,1.0,4,99.0
20737,Sunset Park,-74.00504656,40.64816586,Apartment,120,2,1.0,5,100.0
20738,Sunset Park,-73.99917293,40.65729078,House,195,4,1.0,3,99.0
20739,Sunset Park,-74.00551086,40.65037616,Apartment,109,3,0.7,3,100.0
20740,Sunset Park,-74.00184342,40.64654915,Apartment,300,3,1.0,3,100.0
20741,Sunset Park,-74.00258018,40.64575835,Apartment,86,3,1.0,3,100.0
20742,Sunset Park,-74.00197765,40.65797857,Apartment,35,3,0.83,3,100.0
20743,Sunset Park,-74.00707911,40.64976881,House,75,2,1.0,5,100.0
20744,Sunset Park,-74.00187856,40.6550757,House,66,3,1.0,3,98.0
20745,Sunset Park,-73.99743062,40.66220944,Apartment,50,4,1.0,4,91.0
20746,Sunset Park,-73.99347716,40.66443457,Apartment,150,2,1.0,3,60.0
20747,Sunset Park,-74.02028126,40.63849337,Apartment,50,4,1.0,3,95.0
20748,Sunset Park,-74.00099888,40.65477338,House,66,3,1.0,3,95.0
20749,Sunset Park,-74.00389513,40.65306291,Apartment,60,4,1.0,3,88.0
20750,Sunset Park,-74.00175741,40.650306,Apartment,140,3,1.0,3,99.0
20751,Sunset Park,-74.00451388,40.64152057,Townhouse,59,4,1.0,5,93.0
20752,Sunset Park,-73.99370726,40.66485762,Townhouse,150,4,1.0,3,99.0
20753,Sunset Park,-74.01157455,40.6458023,Apartment,85,2,0.8,3,88.0
20754,Sunset Park,-74.00087498,40.6467164,Apartment,55,4,1.0,4,100.0
20755,Sunset Park,-74.00350478,40.648138,House,72,4,1.0,3,95.0
20756,Sunset Park,-74.01101266,40.65027001,Apartment,79,4,1.0,3,100.0
20757,Sunset Park,-73.99204018,40.66005162,Apartment,150,4,1.0,4,99.0
20758,Sunset Park,-73.9952049,40.65990634,Apartment,150,3,1.0,3,95.0
20759,Sunset Park,-74.01216487,40.64488172,Apartment,59,4,1.0,4,96.0
20760,Sunset Park,-73.99884634,40.6469687,Apartment,50,4,1.0,4,91.0
20761,Sunset Park,-74.01668045,40.64803556,Apartment,75,4,1.0,3,94.0
20762,Sunset Park,-74.00892537,40.64487278,Apartment,50,4,1.0,5,98.0
20763,Sunset Park,-74.01532371,40.64166793,House,46,3,1.0,5,98.0
20764,Sunset Park,-73.98930516,40.65937689,Apartment,275,1,0.0,3,89.0
20765,Sunset Park,-74.01572933,40.64024087,House,55,3,1.0,5,94.0
20766,Sunset Park,-74.00217662,40.65067299,Apartment,30,3,1.0,4,96.0
20767,Sunset Park,-74.0036626,40.6523111,Apartment,50,3,1.0,3,92.0
20768,Sunset Park,-73.99204632,40.66455098,Apartment,135,2,1.0,3,91.0
20769,Sunset Park,-74.01888319,40.639472,Apartment,195,3,0.9,3,98.0
20770,Sunset Park,-74.01934689,40.64154981,Apartment,60,4,1.0,5,98.0
20771,Sunset Park,-74.00339026,40.6505773,Apartment,50,3,1.0,3,90.0
20772,Sunset Park,-74.00620941,40.65512796,Apartment,90,4,1.0,5,100.0
20773,Sunset Park,-73.99430808,40.66302584,Apartment,75,3,0.9,5,90.0
20774,Sunset Park,-73.99342247,40.66450676,Townhouse,175,3,1.0,4,90.0
20775,Sunset Park,-74.01870207,40.64388834,Apartment,80,4,1.0,5,100.0
20776,Sunset Park,-74.00289997,40.65650918,Apartment,70,4,1.0,4,100.0
20777,Sunset Park,-74.00589796,40.65042445,Apartment,99,2,0.9,4,98.0
20778,Sunset Park,-74.01604557,40.64304157,Apartment,80,3,1.0,5,93.0
20779,Sunset Park,-73.99216893,40.66150207,Condominium,225,4,1.0,4,100.0
20780,Sunset Park,-74.0047162,40.64701231,House,66,4,1.0,3,96.0
20781,Sunset Park,-73.99323015,40.66545959,Apartment,150,4,1.0,3,100.0
20782,Sunset Park,-73.99509362,40.66567136,Townhouse,200,3,1.0,3,99.0
20783,Sunset Park,-74.00272284,40.65379262,Condominium,140,4,1.0,4,100.0
20784,Sunset Park,-73.98853733,40.65953765,Apartment,65,4,1.0,3,100.0
20785,Sunset Park,-74.01943771,40.63974261,Apartment,49,4,1.0,3,95.0
20786,Sunset Park,-73.98954544,40.66296296,Apartment,290,3,1.0,4,95.0
20787,Sunset Park,-74.01815388,40.63908792,Apartment,57,4,1.0,3,94.0
20788,Sunset Park,-74.00305719,40.65606515,Apartment,55,4,1.0,3,84.0
20789,Sunset Park,-74.01343777,40.64639852,Apartment,60,2,0.8,3,100.0
20790,Sunset Park,-73.99659283,40.66290112,Apartment,90,2,0.83,5,90.0
20791,Sunset Park,-74.00206633,40.64984534,House,30,3,1.0,3,89.0
20792,Sunset Park,-74.00366231,40.64277338,Townhouse,69,4,1.0,5,96.0
20793,Sunset Park,-74.00189585,40.65023184,Apartment,45,3,1.0,4,93.0
20794,Theater District,-73.98500842,40.76280202,Apartment,130,4,1.0,4,94.0
20795,Theater District,-73.98503349,40.76370899,Apartment,150,3,1.0,3,93.0
20796,Theater District,-73.98313601,40.76328377,Apartment,149,4,1.0,3,96.0
20797,Theater District,-73.98563495,40.76203802,Apartment,600,3,1.0,3,100.0
20798,Theater District,-73.98498035,40.76277742,Apartment,197,2,1.0,3,86.0
20799,Theater District,-73.9843641,40.76289299,Apartment,550,3,0.9,4,96.0
20800,Theater District,-73.98573157,40.7616775,Apartment,52,4,0.95,5,79.0
20801,Theater District,-73.98738725,40.7599206,Apartment,150,4,0.86,3,92.0
20802,Theater District,-73.98892977,40.75820553,Apartment,300,3,1.0,3,100.0
20803,Theater District,-73.98770665,40.75966548,Apartment,245,4,1.0,4,81.0
20804,Theater District,-73.98868472,40.75672102,Apartment,175,3,1.0,3,100.0
20805,Theater District,-73.98865558,40.75655412,Apartment,499,3,1.0,3,100.0
20806,Theater District,-73.98547369,40.75651913,Apartment,49,4,1.0,3,93.0
20807,Theater District,-73.98479082,40.75730899,Apartment,130,4,1.0,3,93.0
20808,Theater District,-73.9847168,40.7586259,Apartment,120,4,1.0,3,92.0
20809,Theater District,-73.98294613,40.75830489,Apartment,211,4,1.0,3,93.0
20810,Theater District,-73.98514157,40.75380895,Apartment,10,2,0.6,5,95.0
20811,Theater District,-73.98593351,40.75606852,Apartment,685,4,1.0,3,99.0
20812,Theater District,-73.98632854,40.76130918,Apartment,350,4,0.9,3,97.0
20813,Theater District,-73.98631198,40.76119904,Apartment,400,3,1.0,3,100.0
20814,Theater District,-73.98367216,40.76084318,Apartment,109,4,1.0,3,89.0
20815,Theater District,-73.98490234,40.76257807,Apartment,191,4,0.92,4,87.0
20816,Theater District,-73.98189173,40.76035326,Condominium,160,3,1.0,3,100.0
20817,Theater District,-73.98796146,40.75882489,Apartment,115,4,0.94,3,89.0
20818,Theater District,-73.9812578,40.75910591,Apartment,700,4,1.0,3,91.0
20819,Theater District,-73.98413664,40.75848203,Apartment,130,2,1.0,3,97.0
20820,Theater District,-73.985437,40.76082956,Condominium,144,4,1.0,3,97.0
20821,Theater District,-73.9861019,40.76212052,Apartment,300,4,1.0,4,99.0
20822,Theater District,-73.98552457,40.76004241,Apartment,399,4,1.0,3,85.0
20823,Theater District,-73.98308674,40.75961699,Apartment,85,2,0.6,3,96.0
20824,Theater District,-73.98210705,40.76302147,Apartment,239,4,1.0,3,100.0
20825,Theater District,-73.98802913,40.75931478,Apartment,135,4,1.0,3,100.0
20826,Theater District,-73.98623222,40.76178497,Apartment,52,4,0.95,4,82.0
20827,Theater District,-73.98025783,40.76035258,Apartment,75,3,1.0,3,89.0
20828,Theater District,-73.98534275,40.75964247,Apartment,165,4,1.0,3,95.0
20829,Theater District,-73.9843869,40.75853431,Apartment,138,3,0.94,3,80.0
20830,Theater District,-73.98427458,40.7609832,Apartment,450,4,0.93,3,97.0
20831,Theater District,-73.98510678,40.76195268,Apartment,99,4,1.0,3,97.0
20832,Theater District,-73.98535241,40.76118043,Apartment,139,3,0.99,3,80.0
20833,Theater District,-73.98486455,40.75735026,Apartment,250,4,1.0,3,82.0
20834,Theater District,-73.98644203,40.7612437,Apartment,400,2,0.8,3,100.0
20835,Theater District,-73.9847041,40.76073712,Apartment,165,4,1.0,3,100.0
20836,Theater District,-73.986069,40.7559883,Apartment,260,3,0.83,3,90.0
20837,Theater District,-73.9896655,40.75708204,Apartment,100,4,1.0,4,96.0
20838,Theater District,-73.9838767,40.76225919,Apartment,250,3,0.9,3,96.0
20839,Theater District,-73.98486398,40.76149722,Apartment,435,4,1.0,3,98.0
20840,Theater District,-73.98472719,40.76388791,Apartment,245,2,0.8,5,93.0
20841,Theater District,-73.98113388,40.76250745,Apartment,115,2,1.0,5,100.0
20842,Theater District,-73.98450005,40.76204581,Apartment,49,3,1.0,3,91.0
20843,Theater District,-73.98722933,40.76059302,Apartment,99,2,0.82,3,87.0
20844,Theater District,-73.98598035,40.76214019,Apartment,192,4,1.0,3,100.0
20845,Theater District,-73.98830088,40.75894702,Apartment,150,4,1.0,3,96.0
20846,Theater District,-73.98238557,40.7612036,Apartment,105,3,1.0,3,100.0
20847,Theater District,-73.98567546,40.75990533,Apartment,160,4,1.0,3,88.0
20848,Theater District,-73.98598947,40.76117973,Condominium,125,3,1.0,4,98.0
20849,Theater District,-73.9876328,40.7597679,Apartment,202,2,1.0,3,100.0
20850,Theater District,-73.98691005,40.76069848,Apartment,215,3,1.0,3,97.0
20851,Theater District,-73.98329039,40.7565975,Apartment,1195,4,1.0,3,96.0
20852,Theater District,-73.98312485,40.7574025,Apartment,194,4,0.92,3,100.0
20853,Theater District,-73.9850652,40.75993578,Apartment,599,4,1.0,4,99.0
20854,Theater District,-73.98284933,40.76237352,Apartment,150,4,1.0,3,93.0
20855,Theater District,-73.98399212,40.76145155,Apartment,170,2,0.8,3,93.0
20856,Theater District,-73.98907052,40.75803484,Apartment,218,4,1.0,3,89.0
20857,Theater District,-73.98324863,40.75911659,Apartment,169,4,1.0,4,93.0
20858,Theater District,-73.98536862,40.75505373,Apartment,120,2,0.8,5,96.0
20859,Theater District,-73.98510367,40.7608452,Apartment,279,4,1.0,3,80.0
20860,Theater District,-73.98664978,40.75950311,Apartment,530,4,1.0,3,89.0
20861,Theater District,-73.98553861,40.76158716,Apartment,450,4,1.0,3,93.0
20862,Theater District,-73.98401687,40.7610056,Apartment,99,4,1.0,3,99.0
20863,Theater District,-73.98739912,40.75983551,Apartment,250,2,1.0,4,100.0
20864,Theater District,-73.98699744,40.75634083,Apartment,300,3,1.0,3,95.0
20865,Theater District,-73.98102241,40.76117811,Apartment,250,4,1.0,3,94.0
20866,Theater District,-73.9852184,40.76099729,Apartment,191,4,0.92,3,88.0
20867,Theater District,-73.98651312,40.76078687,Apartment,95,4,1.0,3,87.0
20868,Theater District,-73.98435039,40.75731353,Apartment,115,3,0.9,4,98.0
20869,Theater District,-73.9832999,40.76284015,Apartment,175,2,0.78,3,95.0
20870,Theater District,-73.9879749,40.75539258,Apartment,85,2,0.91,3,82.0
20871,Theater District,-73.98330129,40.76341224,Apartment,699,3,1.0,5,100.0
20872,Theater District,-73.98604824,40.75464374,Apartment,210,3,1.0,4,92.0
20873,Theater District,-73.98671395,40.75909495,Apartment,125,4,1.0,4,90.0
20874,Theater District,-73.98541007,40.76086073,Apartment,149,4,1.0,5,100.0
20875,Theater District,-73.98909035,40.75600839,Loft,2000,3,0.8,3,80.0
20876,Theater District,-73.98663418,40.7612314,Apartment,100,2,0.83,4,100.0
20877,Theater District,-73.98497471,40.76083473,Apartment,53,4,0.95,5,93.0
20878,Theater District,-73.98777412,40.75822944,Apartment,100,2,1.0,4,93.0
20879,Theater District,-73.98795573,40.75950546,Apartment,195,2,1.0,5,100.0
20880,Theater District,-73.98616818,40.76061997,Apartment,170,4,1.0,3,99.0
20881,Theater District,-73.98674468,40.76078931,Apartment,320,3,1.0,3,90.0
20882,Theater District,-73.98659697,40.75973582,Apartment,59,4,1.0,5,90.0
20883,Theater District,-73.9873317,40.7587685,Condominium,89,4,1.0,3,98.0
20884,Theater District,-73.98439145,40.75839745,Apartment,50,4,1.0,3,100.0
20885,Theater District,-73.98541504,40.76149631,Apartment,375,4,1.0,3,94.0
20886,Theater District,-73.9850754,40.76053668,Apartment,354,3,1.0,5,100.0
20887,Theater District,-73.9849845,40.75828645,Apartment,58,3,0.94,3,60.0
20888,Theater District,-73.98415908,40.75999813,Apartment,125,3,0.94,3,100.0
20889,Theater District,-73.98562206,40.76282776,Apartment,169,4,1.0,3,93.0
20890,Theater District,-73.98483091,40.76147847,Apartment,92,4,1.0,5,90.0
20891,Theater District,-73.98474969,40.76103656,Apartment,450,4,1.0,3,95.0
20892,Theater District,-73.98862741,40.75877066,Apartment,230,4,1.0,3,96.0
20893,Theater District,-73.9846672,40.75956346,Apartment,250,4,0.92,5,60.0
20894,Theater District,-73.98583541,40.76141885,Apartment,200,4,1.0,4,93.0
20895,Theater District,-73.98796369,40.75598027,Apartment,300,3,1.0,3,80.0
20896,Theater District,-73.98549179,40.76118027,Apartment,295,3,1.0,3,80.0
20897,Theater District,-73.98527414,40.76150445,Apartment,125,3,1.0,4,100.0
20898,Theater District,-73.98503853,40.76162103,Apartment,370,4,1.0,3,100.0
20899,Theater District,-73.98472624,40.76112355,Apartment,125,2,0.7,3,98.0
20900,Theater District,-73.98488468,40.76112611,Apartment,180,4,1.0,4,98.0
20901,Theater District,-73.98626587,40.76199302,Apartment,169,4,1.0,3,100.0
20902,Theater District,-73.98493328,40.75699463,Apartment,140,4,1.0,3,93.0
20903,Theater District,-73.98485125,40.76106308,Apartment,199,4,0.97,3,90.0
20904,Theater District,-73.98554398,40.76082628,Apartment,195,4,1.0,3,92.0
20905,Theater District,-73.98795806,40.75725183,Apartment,100,4,1.0,4,84.0
20906,Theater District,-73.98534158,40.76230603,Apartment,450,4,1.0,3,91.0
20907,Theater District,-73.98467016,40.75888133,Apartment,120,4,1.0,5,100.0
20908,Theater District,-73.98416178,40.76330946,Apartment,225,4,1.0,3,100.0
20909,Theater District,-73.98540998,40.76308502,Apartment,220,1,0.3,3,97.0
20910,Theater District,-73.98811691,40.75862919,Apartment,109,3,0.94,4,92.0
20911,Theater District,-73.98276331,40.75731797,Apartment,169,4,1.0,3,96.0
20912,Theater District,-73.98154551,40.75879081,Apartment,185,2,0.7,5,100.0
20913,Throgs Neck,-73.81504079,40.81475779,Apartment,205,4,1.0,3,100.0
20914,Throgs Neck,-73.81737908,40.81754998,House,49,3,0.9,3,100.0
20915,Throgs Neck,-73.82504406,40.82697817,House,99,4,1.0,3,95.0
20916,Throgs Neck,-73.82510848,40.83050907,Apartment,95,4,1.0,4,98.0
20917,Throgs Neck,-73.82734974,40.81506482,House,50,2,1.0,4,100.0
20918,Throgs Neck,-73.81746694,40.83165671,Apartment,94,4,1.0,4,97.0
20919,Todt Hill,-74.09548325,40.59641559,House,85,4,1.0,4,100.0
20920,Tottenville,-74.23985905,40.50868437,House,259,4,1.0,3,97.0
20921,Tottenville,-74.23914004,40.50872904,Apartment,85,4,1.0,5,100.0
20922,Tottenville,-74.23803132,40.51132978,House,275,4,1.0,5,100.0
20923,Tremont,-73.89358392,40.84593898,Apartment,45,4,1.0,4,98.0
20924,Tremont,-73.88804737,40.83886685,House,42,4,1.0,3,95.0
20925,Tremont,-73.88727572,40.83875306,House,40,4,1.0,3,87.0
20926,Tremont,-73.89012946,40.84545599,Apartment,90,4,1.0,5,99.0
20927,Tremont,-73.88858049,40.84060832,House,35,4,1.0,3,93.0
20928,Tremont,-73.89814552,40.84559428,Apartment,47,4,1.0,3,95.0
20929,Tremont,-73.89298893,40.84646614,Apartment,38,4,1.0,4,95.0
20930,Tribeca,-74.00866122,40.72023954,Apartment,100,4,1.0,4,97.0
20931,Tribeca,-74.01043293,40.72006281,Apartment,250,4,1.0,3,100.0
20932,Tribeca,-74.00981073,40.72018159,Apartment,100,2,0.5,3,94.0
20933,Tribeca,-74.01015002,40.72086472,Apartment,350,4,1.0,3,94.0
20934,Tribeca,-74.01045074,40.72355432,Apartment,450,3,1.0,4,97.0
20935,Tribeca,-74.00801485,40.71440164,Loft,200,4,1.0,3,91.0
20936,Tribeca,-74.00728863,40.7143634,Apartment,80,3,1.0,5,60.0
20937,Tribeca,-74.00572064,40.71694423,Loft,138,3,1.0,3,90.0
20938,Tribeca,-74.01003353,40.71584545,Loft,295,4,1.0,3,84.0
20939,Tribeca,-74.01022241,40.7157055,Apartment,595,3,0.94,3,100.0
20940,Tribeca,-74.00678364,40.71656044,Apartment,165,2,1.0,3,95.0
20941,Tribeca,-74.00845998,40.71172418,Apartment,349,2,0.8,3,98.0
20942,Tribeca,-74.00280016,40.71999939,Apartment,600,4,1.0,3,100.0
20943,Tribeca,-74.01018582,40.71855953,Apartment,100,2,0.6,4,90.0
20944,Tribeca,-74.00803531,40.71549244,Apartment,325,1,0.4,5,100.0
20945,Tribeca,-74.00570703,40.71975844,Loft,300,4,1.0,3,93.0
20946,Tribeca,-74.00647637,40.71595109,Loft,1200,2,1.0,3,100.0
20947,Tribeca,-74.01070995,40.72515449,Loft,130,3,0.8,5,95.0
20948,Tribeca,-74.00678281,40.71417133,Apartment,270,2,1.0,3,94.0
20949,Tribeca,-74.00905322,40.71893171,Apartment,595,4,1.0,3,85.0
20950,Tribeca,-74.00980646,40.71732102,Apartment,275,4,1.0,3,100.0
20951,Tribeca,-74.00779923,40.72172022,Apartment,199,3,0.95,3,95.0
20952,Tribeca,-74.00748949,40.71551504,Loft,229,4,1.0,3,98.0
20953,Tribeca,-74.00510014,40.7175223,Loft,340,1,0.3,3,77.0
20954,Tribeca,-74.00902203,40.72078223,Loft,105,4,1.0,3,95.0
20955,Tribeca,-74.00727268,40.71369899,Apartment,150,4,1.0,5,93.0
20956,Tribeca,-74.00738461,40.71541002,Apartment,100,4,1.0,5,95.0
